"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
20150224,11,37,61,49,13,43,41,46,24,71,23,52,12,36,53,97,102,39,91,68,75,42,85,3,77,22,58,59,44,86,27,51,64,9,74,99,101,47,57,60,62,67,7,89,18,35,82,21,20,96,6,55,50,8,56,84,94,80,81,70,72,79,29,92,2,14,95,10,32,34
20150225,11,37,61,49,13,43,41,46,24,71,23,52,12,36,53,97,102,39,91,68,75,42,85,3,77,22,58,59,44,86,27,51,64,9,74,99,101,47,57,60,62,67,7,89,18,35,82,21,20,96,6,55,50,8,56,84,94,80,81,70,72,79,29,92,2,14,95,10,32,34
20150226,11,37,61,49,13,43,41,46,24,71,23,52,12,36,53,97,102,39,91,68,75,42,85,3,77,22,58,59,44,86,27,51,64,9,74,99,101,47,57,60,62,67,7,89,18,35,82,21,20,96,6,55,50,8,56,84,94,80,81,70,72,79,29,92,2,14,95,10,32,34
20150227,11,37,61,49,13,43,41,46,24,71,23,52,12,36,53,97,102,39,91,68,75,42,85,3,77,22,58,59,44,86,27,51,64,9,74,99,101,47,57,60,62,67,7,89,18,35,82,21,20,96,6,55,50,8,56,84,94,80,81,70,72,79,29,92,2,14,95,10,32,34
20150302,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150303,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150304,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150305,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150306,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150309,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150310,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150311,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150312,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150313,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150316,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150317,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150318,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150319,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150320,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150323,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150324,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150325,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150326,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150327,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150330,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150331,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150401,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150402,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150406,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150407,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150408,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150409,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150410,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150413,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150414,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150415,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150416,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150417,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150420,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150421,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150422,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150423,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150424,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150427,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150428,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150429,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150430,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150501,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150504,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150505,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150506,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150507,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150508,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150511,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150512,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150513,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150514,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150515,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150518,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150519,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150520,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150521,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150522,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150526,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150527,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150528,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150529,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150601,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150602,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150603,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150604,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150605,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150608,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150609,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150610,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150611,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150612,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150615,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150616,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150617,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150618,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150619,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150622,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150623,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150624,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150625,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150626,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150629,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150630,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150701,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150702,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150706,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150707,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150708,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150709,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
